Value,Time,Label,TrackID,ID,Embryo.Id,Treatment,TE.ICM,Identity,SpotID,UniqueID,Mitosis,MtUniqueID,X,Y,Z,TimeM,Cell_number,Stage
1.38603,9,TE_Polar,1000000026,1444,120719_p9,FGF4,TE,Polar TE,120719_p9_1444,120719_p91000000026,Parent,120719_p91000000026Parent,122.741,130.746,39.8872,40,62,32_64
2.24085,9,Deep;ICM,1000000027,1445,120719_p9,FGF4,ICM,ICM,120719_p9_1445,120719_p91000000027,Parent,120719_p91000000027Parent,72.3717,127.332,41.4481,40,62,32_64
1.77279,9,Cavity;ICM,1000000028,1446,120719_p9,FGF4,ICM,ICM,120719_p9_1446,120719_p91000000028,Parent,120719_p91000000028Parent,84.8939,121.081,44.291,40,62,32_64
1.35454,9,TE_Mural,1000000029,1447,120719_p9,FGF4,TE,Mural TE,120719_p9_1447,120719_p91000000029,Parent,120719_p91000000029Parent,72.3717,64.9515,7.39082,40,62,32_64
2.40764,9,TE_Mural,1000000030,1448,120719_p9,FGF4,TE,Mural TE,120719_p9_1448,120719_p91000000030,Parent,120719_p91000000030Parent,103.368,60.4303,4.01476,40,62,32_64
1.06018,9,TE_Mural,1000000031,1449,120719_p9,FGF4,TE,Mural TE,120719_p9_1449,120719_p91000000031,Parent,120719_p91000000031Parent,48.0171,89.0012,39.8786,40,62,32_64
1.00959,9,TE_Mural,1000000032,1450,120719_p9,FGF4,TE,Mural TE,120719_p9_1450,120719_p91000000032,Parent,120719_p91000000032Parent,114.992,42.8421,24.7248,40,62,32_64
0.981876,9,TE_Mural,1000000033,1451,120719_p9,FGF4,TE,Mural TE,120719_p9_1451,120719_p91000000033,Parent,120719_p91000000033Parent,78.9206,36.3934,32.1466,40,62,32_64
1.60753,9,Deep;ICM,1000000034,1457,120719_p9,FGF4,ICM,ICM,120719_p9_1457,120719_p91000000034,Parent,120719_p91000000034Parent,83.8881,135.195,42.5188,40,62,32_64
1.37798,9,Deep;ICM,1000000035,1458,120719_p9,FGF4,ICM,ICM,120719_p9_1458,120719_p91000000035,Parent,120719_p91000000035Parent,106.682,118.867,29.1222,40,62,32_64
2.1451,9,Cavity;ICM,1000000036,1459,120719_p9,FGF4,ICM,ICM,120719_p9_1459,120719_p91000000036,Parent,120719_p91000000036Parent,98.5597,113.055,26,40,62,32_64
1.63205,9,TE_Polar,1000000037,1462,120719_p9,FGF4,TE,Polar TE,120719_p9_1462,120719_p91000000037,Parent,120719_p91000000037Parent,109.457,133.407,47.1628,40,62,32_64
1.64954,9,Deep;ICM,1000000038,1463,120719_p9,FGF4,ICM,ICM,120719_p9_1463,120719_p91000000038,Parent,120719_p91000000038Parent,91.8805,128.83,49.8809,40,62,32_64
2.93396,10,TE_Mural,1000000000,1465,120719_p9,FGF4,TE,Mural TE,120719_p9_1465,120719_p91000000000,Parent,120719_p91000000000Parent,106.413,93.2248,1.12003,45,62,32_64
2.09294,10,TE_Mural,1000000001,1466,120719_p9,FGF4,TE,Mural TE,120719_p9_1466,120719_p91000000001,Parent,120719_p91000000001Parent,74.8625,85.5199,1.01157,45,62,32_64
2.35886,10,TE_Mural,1000000002,1467,120719_p9,FGF4,TE,Mural TE,120719_p9_1467,120719_p91000000002,Parent,120719_p91000000002Parent,124.402,92.227,9.87329,45,62,32_64
2.66583,10,TE_Polar,1000000003,1468,120719_p9,FGF4,TE,Polar TE,120719_p9_1468,120719_p91000000003,Parent,120719_p91000000003Parent,95.6191,106.658,5.73694,45,62,32_64
2.90482,10,TE_Polar,1000000004,1469,120719_p9,FGF4,TE,Polar TE,120719_p9_1469,120719_p91000000004,Parent,120719_p91000000004Parent,82.3349,107.24,6.49686,45,62,32_64
1.48682,10,TE_Polar,1000000005,1470,120719_p9,FGF4,TE,Polar TE,120719_p9_1470,120719_p91000000005,Parent,120719_p91000000005Parent,68.2203,110.149,23.3318,45,62,32_64
